index,aadr,acp,cqqq,cweb,dpst,dxd,eex,eslt,hyi,icfi,iiiv,ilcv,immp,krp,mcrb,mpwr,newtl,ostk,snbr,su,tenx,tmv,uga,umc,vnla,www,xtl
2021-02-16T19:00:00Z,63.67107617008,7.57519278053044,108.11708634,1066.83195601,394.427462,56.6010665,4.73,139.389160592,12.21306624,81.25363988,32.99,115.4852625825,3.22,7.698532444,26.1,381.814247555,21.780892078,106.715,122.88,16.598835045,53.8,16.699134375,29.9156,9.1010958885,46.023639383,31.318321869,96.50551632666
2021-02-16T20:00:00Z,63.935127104,7.61570183283274,108.027155307,1070.19579599,391.195080848,56.674226,4.7,139.340647032,12.205115025,80.8202346,32.88,115.43356235367,3.22,7.667861,24.91,380.451150588,21.7723539,104.47,122.51,16.652008035,54.8,16.650555075,30.02,9.020928609,46.023639383,31.205157201,96.68390494
2021-02-17T14:00:00Z,62.965260512,7.56162224800917,107.81731623,1096.51289701,391.483686308,56.820545,4.66,137.2933748,12.268724745,81.02708712,32.5,115.41784469328,3.255,7.667861,24.45,374.429988446,21.7723539,101.15,121.47,16.6830256125,54.044,16.26434964,30.0728,8.700259491,46.0099445885,31.02597981,96.08726603366
2021-02-17T15:00:00Z,63.393142832,7.56168976309634,107.067890955,1070.59154187,384.80728,56.6303303,4.64,137.17703928312,12.2967130218,79.95342404,32.1,115.678026342,3.24,7.683196722,23.9699,371.6645687,21.7723539,99.4,119.25,16.7716472625,53.956,16.32750273,30.08,8.641188864,45.996249794,30.818511252,96.08726603366
2021-02-17T16:00:00Z,62.66098864,7.53468372822814,106.428381387,1054.46489726,380.9592072,56.8156677,4.67,137.283672088,12.284627175,80.23907752,31.91,115.628599737,3.19,7.598850251,23.68,368.23231015,21.7723539,98.47,120.69,16.55452422,53,16.29835515,30.1123,8.548363593,45.987119931,30.941106309,94.18014196509
2021-02-17T17:00:00Z,62.66098864,7.54818674566224,107.0628947865,1063.17130662,382.8832436,56.674226,4.74,137.5359426,12.29257839,81.04678736,31.98,115.61841785637,3.2,7.598850251,23.92,370.97811699,21.7723539,99.76,119.02,16.5766796325,53.4,16.349363415,30.31,8.5947762285,45.9862069447,30.83737203,94.74818422349
2021-02-17T18:00:00Z,62.66098864,7.54589123269844,107.127844977,1066.83195601,383.46045452,56.625453,4.7,137.303077512,12.30045009285,81.1957211744,31.9,115.61841785637,3.19,7.568178807,23.93,371.282117033,22.01133750222,100.395,120.85,16.62542154,53.4,16.52667786,30.39,8.674943508,45.9825549995,30.997688643,93.48925084156
2021-02-17T19:00:00Z,63.08887096,7.52793221951109,107.177806662,1071.18516069,389.829015004,56.3572015,4.7,137.759104976,12.300529605,81.19453916,32.32,115.91853620193,3.1781,7.66747760695,24.01,370.056310408,22.01133750222,101.18,119.9,16.8602689125,53.778,16.519390965,30.4401,8.674943508,45.977990068,30.705346584,93.48925084156
2021-02-17T20:00:00Z,63.17796556752,7.54818674566224,107.287722369,1072.96601715,385.96170184,56.332815,4.67,137.555348024,12.300529605,81.10588808,32.37,115.99208299017,3.19,7.683196722,24.08,372.919794684,21.704048476,102.51,120.01,16.882424325,54.2,16.36150824,30.41,8.700259491,45.987119931,30.912815142,95.18530441343
2021-02-18T14:00:00Z,62.214089328,7.55499948476908,103.7654235765,998.46685524,382.6648654686,56.99954191,4.687,134.77066968,12.256128688,81.42109192,32.2099,115.332040107,3.227,7.629521695,22.99,367.045729337,21.7194171964,100.25,124.5,16.73176752,51.8,16.820582625,30.29,8.658066186,45.987119931,30.573321138,94.281397443
2021-02-18T15:00:00Z,62.214089328,7.54818704159075,103.200856536,980.06467182,371.3390252,57.210729,4.585,134.82810973504,12.256128688,81.4604924,32.1,115.144219008,3.23,7.614185973,23.5,362.681857752,21.7194171964,96.91,127.21,16.5181893435,51.3,16.51210407,30.1784,8.565240915,45.97625539403,30.4714729368,93.49372514702
2021-02-18T16:00:00Z,61.90030896,7.54137459841242,103.380718602,985.20936826,366.33653056,57.30388543,4.665,134.232169164,12.272128856,80.90396062,32.03,115.272728181,3.29,7.51879778216,23.97,361.95618023,21.7194171964,97.7,122.02,16.7805094275,52.556,16.4683827,30.33,8.624311542,45.968860205,30.450726081,93.49372514702
2021-02-18T17:00:00Z,61.957359936,7.5414427228442,103.570573005,985.50617767,365.797800368,57.210729,4.68,134.877399512,12.188127974,80.99753676,32.06,115.114563045,3.293,7.545175224,23.86,362.593599675,21.7194171964,98.54,120.71,16.740629685,51.798,16.548538545,30.2,8.6200922115,45.9642952735,30.55446036,93.357356098
2021-02-18T18:00:00Z,61.957359936,7.54478082000158,103.900320126,995.10301526,370.992698648,56.7961585,4.67,134.930764428,12.2001281,81.56391866,32.24,115.519861206,3.29,7.5413412935,24.08,367.437987457,21.72966301,99.42,120.05,16.7450607675,51.798,16.543680615,30.184,8.649627525,45.9642952735,30.790220085,93.6442952525
2021-02-18T19:00:00Z,62.09057396496,7.5781617915754,104.260044258,1002.02856816,373.35926342,56.625453,4.59,135.226697144,12.216128268,81.5589936,32.34,115.61535340686,3.2999,7.50622249012,24.07,367.437987457,21.60159034,98.71,122.08,16.80266484,51.8,16.60926267,30.25,8.6876014995,45.9642952735,30.93167592,94.184129933
2021-02-18T20:00:00Z,62.19450182624,7.6026865870174,104.439906324,1013.40626221,372.49344704,56.771772,4.58,135.857373424,12.224128352,81.62794444,32.29,115.54576074702,3.25,7.476164475,23.48,368.604955364,21.712586654,97.28,121.24,16.634283705,51.8,16.563112335,30.02,8.69182083,45.987119931,30.83737203,93.54255343704
2021-02-19T14:00:00Z,62.927226528,7.53456215523409,105.409163013,1050.21062905,392.003176136,56.479134,4.82,136.22607648,12.232128436,82.0268743,32.19,115.875732762,3.24,7.5030019885,24.38,377.734763107,21.712586654,98.9,118.75,16.8381135,50.8,16.966320525,30.69,8.818400745,45.9862069447,31.629524706,94.038228668
2021-02-19T15:00:00Z,63.188710168,7.60949903019573,105.61900209,1047.7856961703,393.523164892,56.32159721,4.86,136.313400888,12.25484867456,82.56370584,32.65,115.9795286325,3.23,7.51450378,25.35,381.461215247,21.712586654,99.24,122.945,16.829251335,50.6,17.078052915,30.7,8.826839406,45.9825549995,31.6908222345,94.047955419
2021-02-19T16:00:00Z,63.188710168,7.6026865870174,105.71892546,1043.433480855,399.199072272,56.332815,4.9,136.585076824,12.24004851916,82.90353498,32.72,116.04289354011,3.225,7.4186555175,25.295,379.833344049,21.712586654,100.78,121.86,16.82038917,50.714,17.13391911,30.475,8.835278067,45.9825549995,31.638955095,94.5304022686
2021-02-19T17:00:00Z,63.1901364424,7.59587414383907,105.1743430935,1029.03822447,398.08313116,56.527907,4.845,136.1426331568,12.288129024,83.76542048,32.73,115.88176280781,3.2,7.3956519345,24.75,376.754117807,21.712586654,100.16,122.33,16.80266484,49.6,17.17764048,30.4238,8.7213561435,45.9825549995,31.610663928,94.5304022686
2021-02-19T18:00:00Z,62.78659587216,7.58906170066073,105.409163013,1028.939288,404.259288004,56.6010665,4.81,135.818562576,12.28012894,83.66691928,33.05,115.82956831293,3.1689,7.47547436751,24.71,380.166763451,21.66878580086,101.28,121.68,16.8425445825,49.8,17.243222535,30.37,8.750891457,45.968860205,31.742689374,94.5304022686
2021-02-19T19:00:00Z,62.78659587216,7.5822492574824,105.9337607055,1031.11589034,402.489174516,56.6498395,4.75,135.702130032,12.20020810084,82.987261,32.815,115.82956831293,3.18,7.414821587,24.41,380.941473238,21.66878580086,101.36,121.69,16.7273364375,50.1,17.18249841,30.06,8.759330118,45.9825549995,31.8228476805,93.9458245335
2021-02-19T20:00:00Z,62.9562274408,7.56862437112574,106.158588288,1032.69887386,407.741793888,56.722999,4.77,135.74094088,12.208128184,82.60310632,32.86,115.65776143395,3.15,7.460828753,24.45,386.129086875,21.712586654,101.2,121.93,16.82038917,49.4,17.20193013,30.07,8.759330118,45.977990068,31.978449099,93.96595890807
2021-02-22T14:00:00Z,61.919325952,7.62312391655239,102.351507891,963.087173568,418.323994088,57.161956,5.195,133.984750008,12.20540815544,82.63265668,32.61,115.747223589,3.1188,7.522171641,24.1,379.480311741,21.738201188,99.78,122.15,17.325532575,52.178,17.146063935,30.545,8.624311542,45.9825549995,32.40441977013,92.822384793
2021-02-22T15:00:00Z,61.919325952,7.61290525178489,101.9218374,942.518281455,424.692554572,56.91760327,5.1,134.659088492,12.24012852,83.233514,32.47,116.15252175,3.05,7.59118239,23.4345,369.389471604,21.704048476,97.24,125.4,17.95474629,51.2,17.15820876,30.6399,8.4850736355,45.968860205,32.732880219,92.394407749
2021-02-22T16:00:00Z,62.19155419248,7.55499948476908,102.431446587,953.54969786,438.064607552,56.625453,5.148,134.01958274408,12.264128772,83.79497084,32.75,116.2167763365,3.05,7.5413412935,23.39,368.6588908555,21.704048476,98.78,125.84,18.11426526,52.9,17.26508322,30.659,8.463976983,45.977990068,33.053513445,92.394407749
2021-02-22T17:00:00Z,62.19155419248,7.57536868987229,102.22160751,950.710221171,440.142566864,56.332815,5.25,134.1399934,12.26012873,84.57313032,32.98,116.38967060079,3.05,7.499168058,23.22,367.761600406,21.704048476,97.64,126.45,18.45102753,53.798,17.454056697,30.808,8.4597576525,45.977990068,33.147817335,92.4284513775
2021-02-22T18:00:00Z,62.318682784,7.57543681430407,102.281561532,954.598424442,439.238269756,56.2011279,5.21,135.187886296,12.24020852084,83.06606196,33.02,116.557819911,3.06,7.499168058,23.28,370.742762118,21.704048476,96.3,128.3,18.2516288175,53.6,17.54684316,30.85,8.4935122965,45.9825549995,33.223260447,92.4284513775
2021-02-22T19:00:00Z,62.43335524576,7.56181192794741,101.9218374,949.69117553,440.046365044,56.235269,5.16,134.295236792,12.24804860316,82.95771064,33.19,116.44562151765,3.0478,7.506835919,23.09,368.291148868,21.704048476,96.82,129.45,18.20288691,52.8,17.62457004,31.01,8.455538322,45.987119931,33.128956557,92.4284513775
2021-02-22T20:00:00Z,61.80959790816,7.5822492574824,100.902619026,924.0666298,432.735026724,56.57668,5.19,134.110885264,12.2001281,83.4305164,32.67,116.182177713,2.93,7.545175224,22.08,365.447277498,21.789430256,94.87,126.68,18.18516258,51.8,17.602709355,30.94,8.362713051,45.968860205,33.675919119,91.90641665133
2021-02-23T14:00:00Z,61.101595296,7.54818704159075,97.185469662,852.63449846,432.90819,57.600913,5.14,132.267369984,12.216128268,84.009703456,32.57,116.973003393,2.77,7.43782517,19.65,353.277469325,21.721124832,87.39,120.96,18.00791928,44.008,17.72658657,30.826,7.797322764,45.9551654105,33.807944565,88.24118233951
2021-02-23T15:00:00Z,60.179271184,7.50049993934243,98.834205267,890.42823,439.122827572,56.8790726,5.02,132.558451344,12.256128688,84.05107396,33.02,116.23338367578,2.83,7.460828753,21.56,363.407535274,21.721124832,87.93,126.01,18.282646395,45.6,17.656146585,30.9184,8.210817153,45.950600479,33.826805343,90.244795778
2021-02-23T16:00:00Z,60.597645008,7.54818704159075,98.22467271,870.73987247,436.448416976,57.06441,4.95,131.869558792,12.284128982,83.40096604,32.73,116.17772931855,2.7478,7.529839502,21,356.974502106,21.78072131444,85.55,123.98,18.264922065,44.8,17.743589325,31.05,8.008289289,45.959730342,33.609906396,89.69756876674
2021-02-23T17:00:00Z,60.597645008,7.52631909898831,98.164718688,865.99092191,429.0601172,57.161956,4.85,131.403828616,12.24012852,82.61295644,32.29,116.08935454881,2.69,7.529839502,20.67,355.58198578,21.832121146,85.31,123.82,18.442165365,45,17.811600345,31.105,8.0006944941,45.9551654105,33.553324062,89.69756876674
2021-02-23T18:00:00Z,60.5462991296,7.51412482569909,98.3795539335,868.573163777,429.772010668,56.918091,4.835,131.694909976,12.224128352,83.41081616,32.68,116.36090431668,2.685,7.537507363,20.81,360.720567152,22.011422884,86.04,126.07,18.495338355,45.198,17.78488173,31.1847,8.0631405855,45.9551654105,33.647627952,89.69756876674
2021-02-23T19:00:00Z,60.977984848,7.4879650438943,99.004074996,891.12078529,435.178552952,56.6986125,4.93,132.015099472,12.212128226,83.54379278,33.19,116.508393306,2.6999,7.51450378,20.94,364.270503138,22.011422884,85.38,127.23,18.66371949,45.2,17.801884485,31.269,8.202378492,45.959730342,33.9494004,90.16698177
2021-02-23T20:00:00Z,61.42089059168,7.52093726887742,100.153193751,912.09531693,446.049358612,56.57668,4.91,132.694289312,12.192128016,83.07591208,33.52,116.607246516,2.68,7.51450378,21.05,364.466632198,22.07119013,88.14,128.06,18.548511345,45,17.767878975,31.33,8.278326441,45.968860205,33.807944565,91.23692438
2021-02-24T14:00:00Z,61.42089059168,7.55499948476908,96.775783845,835.71636209,464.75099242,56.722999,5.12,131.141855392,12.152127596,82.86905956,33.57,117.03883963086,2.84,7.4723305445,20.0911,360.279276767,21.763815722,79.96,128.0557,19.01820609,44.4,18.63016155,31.4998,8.253010458,45.941470616,34.42091985,91.246651131
2021-02-24T15:00:00Z,61.42089059168,7.54818704159075,96.855722541,838.48658325,466.578827,56.09041319,5.31,132.286775408,12.152127596,84.17912552,33.8,117.03883963086,2.83,7.7031331606,20.48,362.191535102,21.763815722,77.15,126.89,19.062516915,46,18.25124301,31.665,8.2656684495,45.94046633107,34.2275968755,91.1250667435
2021-02-24T16:00:00Z,61.43125485232,7.56862437112574,97.405301076,849.17172201,481.028340364,55.65925987,5.47,132.325586256,12.168127764,84.97698524,34.43,117.7588864125,2.825,7.7353381768,21,368.320568227,21.763815722,75.76,126.75,19.1422764,46.6,18.127365795,31.6147,8.362713051,45.9551654105,34.637818797,91.72326193
2021-02-24T17:00:00Z,61.43125485232,7.57203059271491,97.72505586,856.59195726,485.549825904,55.4305145,5.425,132.771911008,12.164127722,84.3170272,34.03,118.090044666,2.81,7.859557525,20.47,373.351278616,21.763815722,74.3,129.91,19.097965575,46.5,18.03263616,31.64,8.404906356,45.959730342,34.826426577,91.72326193
2021-02-24T18:00:00Z,61.500952128,7.57203059271491,97.52520912,854.41535492,490.359916904,54.967171,5.4,132.771911008,12.164127722,84.446556278,34.19,118.48357929501,2.825,7.851889664,20.03,377.1218597945,21.789430256,75.1,130.41,18.9517398525,47,18.19294785,31.71,8.447099661,45.9551654105,34.7368378815,92.25317532448
2021-02-24T19:00:00Z,61.500952128,7.5822492574824,97.405301076,854.61322786,484.08755824,55.1378765,5.48,132.451721512,12.172127806,84.464779,34.34,118.534884111,2.825,7.729203888,19.65,377.675924389,21.789430256,74.33,132,19.01820609,45.978,18.219666465,31.71,8.4344416695,45.959730342,34.60952763,92.092878468
2021-02-24T20:00:00Z,61.80655518944,7.56181192794741,97.545193794,858.96643254,487.627785216,55.015944,5.54,132.63607304,12.16012768,84.77998284,34.35,118.267980444,2.82,7.828886081,19.8,380.353086058,21.789430256,72.93,133.26,19.080241245,45.8,18.09093132,31.71,8.480854305,45.959730342,34.505793351,92.36211493568
2021-02-25T14:00:00Z,61.605545584,7.59587414383907,97.6700980065,867.8667573812,498.075302868,55.11349,5.36,128.395987896,12.208128184,84.34657756,33.89,118.5101708085,2.8,7.867225386,19.7901,375.920569302,21.81504479,75.33,141.24,19.23089805,46.8,18.768612555,31.4938,8.489292966,45.9369056845,34.251172848,92.666756777
2021-02-25T15:00:00Z,61.605545584,7.57884303589324,96.695845149,856.09727491,473.02434894,55.503674,5.39,127.600365512,12.16028768168,84.11017468,33.895,118.001076777,2.7505,7.874893247,20.09,375.018375626,21.81504479,75,139,19.027068255,46.4,18.84391047,31.59,8.4428803305,45.93982724066,33.166678113,92.569489267
2021-02-25T16:00:00Z,61.605545584,7.57543681430407,96.246189984,848.38023025,462.288225828,56.12650521,5.39,126.591283464,12.208128184,83.76542048,33.7501,117.556237332,2.715,7.928568274,19.08,366.879019636,21.81504479,74.72,137.17,18.796651965,45.748,18.78561531,31.685,8.312081085,45.94174451189,32.383955826,92.092878468
2021-02-25T17:00:00Z,61.0920868,7.54818704159075,95.206986936,819.68865395,446.645809896,56.722999,5.32,125.708336672,12.088126924,83.00696124,33.23,116.77539582621,2.65,7.851889664,18.83,361.495276939,21.797968434,71.17,136.82,18.548511345,44.8,19.11595455,31.6463,8.143307865,45.9159069996,31.704967818,90.9110782215
2021-02-25T18:00:00Z,60.36297532672,7.50731238252076,95.187002262,823.94292216,457.381933008,56.57668,5.475,125.980012608,12.104127092,83.59304338,33.35,116.765411652,2.68,7.93615945639,19.03,363.23101912,21.797968434,72.15,138.1,18.5352180975,45.198,18.700601535,31.6101,8.193939831,45.9095160955,32.1529112955,90.877034593
2021-02-25T19:00:00Z,60.36297532672,7.5059498938851,95.6286635574,834.0344421,466.578827,56.527907,5.55,125.921796336,12.04548647628,83.5782682,33.385,116.913691467,2.71,8.0397522585,19.13,360.8774704,21.797968434,71.97,137.4,18.62827083,45.8,19.00422216,31.66,8.244571797,45.9186459585,32.299082325,90.877034593
2021-02-25T20:00:00Z,60.091317596,7.46643772345078,94.967170848,811.279054,444.35620658,56.918091,5.55,125.776255656,12.048126504,83.81467108,33.21,116.58085270893,2.69,7.936236135,18.79,355.572179327,21.917502926,70.14,136.03,18.300370725,44.4,18.953213895,31.7,8.202378492,45.904951164,32.195348046,90.643592569
2021-02-26T14:00:00Z,60.036643744,7.4936874961641,93.008672796,776.15660715,429.560366664,57.4789805,5.5,123.864821392,12.104127092,85.449791,32.885,115.678026342,2.713,7.951571857,18.26,360.789212323,21.917502926,68.94,136.13,17.768640825,44,18.375120225,31.5847,8.134869204,45.86213210653,32.91205761,90.779767083
2021-02-26T15:00:00Z,59.542201952,7.52093726887742,93.708136386,789.41409413,410.223800844,57.893551,5.545,124.282038008,12.0649266804,86.94208418,32.85,114.86743002,2.7,7.9247343435,18.69,363.613470787,21.917502926,69.61,134.16,17.5470867,42.5,18.21237957,31.5009,8.160185187,45.8638667805,32.619715551,90.779767083
2021-02-26T16:00:00Z,59.542201952,7.53456215523409,94.067860518,799.50561407,419.959425028,57.747232,5.535,124.054024276,12.092126966,87.7153186,32.93,115.341925428,2.72,7.951571857,18.89,365.417858139,21.917502926,70.17,136.85,17.680019175,43.244,18.341114715,31.555,8.227694475,45.8638667805,33.091235001,90.779767083
2021-02-26T17:00:00Z,60.074677728,7.58906170066073,94.287691932,801.18753406,433.29299728,57.747232,5.52,124.252929872,12.088126924,87.43951524,32.83,115.6582557,2.71,7.959239718,19.09,365.819922712,21.917502926,68.87,139.46,17.70660567,43.6,17.996201685,31.49,8.227694475,45.859301849,33.638197563,90.54749226912
2021-02-26T18:00:00Z,60.074677728,7.57543681430407,94.067860518,801.385407,435.005389676,58.234962,5.55,124.38876784,12.096127008,84.81938332,33.1,115.58955271905,2.7246,7.9400700655,18.82,364.123406343,22.173648266,67.15,136.63,17.680019175,43,17.88689826,31.4671,8.219255814,45.868431712,33.157247724,90.711679826
2021-02-26T19:00:00Z,59.58755747792,7.57203059271491,94.057868181,803.75988228,420.748279952,57.942324,5.64,123.602848168,12.168127764,84.33672744,33.05,115.24277565837,2.7,7.997579023,18.67,364.692180617,21.79805381578,66.95,138.6,17.7287610825,42.8,17.94033549,31.27,8.278326441,45.8638667805,33.223260447,90.711679826
2021-02-26T20:00:00Z,59.62844401072,7.58906170066073,93.878006115,798.31837643,414.398959832,58.576373,5.47,123.282658672,12.32012936,82.1992514,33.2,114.590641032,2.68,7.936236135,19.04,367.271277756,22.173648266,67.17,137.13,17.60025969,43,17.04161844,31.3,8.26988778,45.950600479,32.959209555,89.962719999
2021-03-01T14:00:00Z,60.28386464,7.61631147337406,97.02559227,841.55361382,439.44991376,56.5035205,5.6717,129.72525944,12.3105292592,83.87869686,34.26,116.201948355,2.75,8.120264799,20.26,373.929859343,21.60159034,69.17,141.37,18.0788166,44.278,17.90632998,31.47,8.463976983,45.858808779,32.714019441,91.635721171
2021-03-01T15:00:00Z,60.65574191856,7.66059235403321,97.465255098,851.2721432681,448.242760108,55.98360032,5.655,128.502717728,12.296129108,84.0953995,34.31,117.21034995021,2.735,8.219946992,21.05,375.949988661,22.15657191,73.25,144.069,18.30923289,45.8,18.010775475,31.459,8.497731627,45.85981385351,32.732880219,92.23868246549
2021-03-01T16:00:00Z,60.65574191856,7.65718613244404,97.755032871,856.008232087,443.6462371484,56.08895,5.66,129.2294508568,12.24516857292,82.89860992,34.55,117.19008504216,2.72,8.219946992,20.83,381.931924991,21.94311746,72.78,145.96,18.105403095,45.2,18.020491335,31.351,8.514608949,45.86794582,32.836614498,92.23868246549
2021-03-01T17:00:00Z,61.02961598128,7.64356124608738,97.6900826805,858.37281372,453.226014384,56.235269,5.66,128.94904248,12.216128268,82.65728198,34.15,117.00275820921,2.7101,8.1854416175,20.36,382.951796103,21.98580835,71.83,145.02,17.928159795,45.022,17.971912035,31.0473,8.4935122965,45.86794582,32.949779166,92.491675259
2021-03-01T18:00:00Z,61.001756088,7.64356124608738,97.605147816,853.7237889947,457.939903564,56.137723,5.65,129.356556384,12.232128436,83.1842634,34.13,117.24346577556,2.7398,8.20461127,20.51,380.813989349,21.98580835,72.15,144.74,17.9148665475,44.4,18.020491335,31.009,8.421783678,45.86794582,32.996931111,92.43934533862
2021-03-01T19:00:00Z,61.20799536624,7.64356124608738,97.8999217575,861.24197135,463.904416404,55.845085,5.71,129.43417808,12.24004851916,84.27762672,34.21,117.487040085,2.73,8.18636176082,20.93,381.96134435,21.7723539,72.7,145.73,17.963608455,44.622,17.98405686,31.155,8.497731627,45.877082861,33.515602506,92.43934533862
2021-03-01T20:00:00Z,61.14210148896,7.6026865870174,98.034818307,864.80368427,457.112567912,56.332815,5.74,129.405069944,12.312129276,84.86863392,34.11,116.82393275232,2.75,8.227614853,20.62,381.520053965,21.938848371,73.03,143.04,17.93702196,43.8,17.748447255,31.14,8.489292966,45.877082861,33.298703559,92.73007792601
2021-03-02T14:00:00Z,60.816340416,7.62653013814156,97.82497923,855.10791021,457.72825956,56.0840727,5.7096,129.38566452,12.312129276,84.77998284,33.95,117.08777196981,2.74,8.288957741,20.43,374.1897303475,21.98580835,71.18,150.94,18.0743855175,44.8,17.933048595,31.16,8.0968952295,45.886219902,33.298703559,92.98773956
2021-03-02T15:00:00Z,60.90895316704,7.60132409838173,97.435278087,846.00575497,448.97389394,56.332815,5.61,129.37945478432,12.36012978,84.6371561,33.8225,117.01659765861,2.75,8.32584015241,20.11,370.634891135,21.98580835,70.38,146.21,18.194024745,44.7,17.996201685,31.28,8.0209472805,45.8816513815,32.827184109,92.98773956
2021-03-02T16:00:00Z,60.90895316704,7.60949903019573,97.195461999,838.9812656,443.702034204,56.57668,5.6375,129.322596892,12.33924956076,84.43522864,33.67,116.715985047,2.74,8.3311309765,20.08,369.105084467,21.98580835,68.9,144.33,18.23833557,45,17.889327225,31.3749,7.9787539755,45.877082861,32.610285162,91.52337719695
2021-03-02T17:00:00Z,60.90895316704,7.63674880290905,97.3103738745,840.16850324,446.491886984,56.3084285,5.67,129.773773,12.336129528,84.6617814,33.46,116.90123596254,2.761,8.419311378,19.98,368.536310193,21.98580835,68.64,144.97,18.3136639725,44.714,17.95490928,31.51,7.949218662,45.8907884225,32.619715551,91.314738388
2021-03-02T18:00:00Z,60.930442368,7.65718613244404,97.5441945603,843.82915263,449.16629758,56.1621095,5.65,129.768921644,12.344129612,85.0065356,33.68,117.18395614314,2.74,8.4346471,20.13,369.036439296,21.98580835,68.11,145.88,18.4643207775,45,17.879611365,31.389,7.982973306,45.8907884225,32.770601775,91.33214927229
2021-03-02T19:00:00Z,61.320290704,7.67081101880071,97.455262761,840.959995,452.206275092,56.13723527,5.66,130.074557072,12.376129948,85.0557862,33.82,117.28112884857,2.7603,8.296625602,19.88,367.34972938,21.98580835,68.56,144.98,18.29150856,44.8,17.928190665,31.085,8.01672795,45.8907884225,32.5867091895,91.33214927229
2021-03-02T20:00:00Z,61.02391088368,7.65037368926571,97.12551564,829.38442801,443.355707652,56.771772,5.66,130.006638088,12.424130452,85.449791,33.32,116.488622664,2.71,8.350300629,19.62,363.407535274,21.98580835,68.33,143.09,18.318095055,45,17.758163115,31,7.949218662,45.895356943,32.515981272,90.55848349775
2021-03-03T14:00:00Z,60.802077672,7.65718613244404,96.436044387,821.07376453,456.37970244724,56.771772,5.745,129.492394352,12.304129192,86.1150681048,33.36,116.824723578,2.69,8.457650683,19.49,361.348180144,21.98580835,66.82,145,18.725481648,44.978,18.477136755,31.2106,7.7846647725,45.86794582,32.874336054,91.061842862
2021-03-03T15:00:00Z,60.241076408,7.6977882937869,96.1212857715,814.7546921911,473.659280952,56.48010946,5.85,129.055772312,12.392130116,87.01596008,33.35,117.0471433005,2.695,8.40205869075,18.97,358.504308774,21.98580835,66.58,144.21,18.7656842565,44,18.457705035,31.51,7.76356812,45.86054481679,33.176108502,91.061842862
2021-03-03T16:00:00Z,60.241076408,7.69274708583493,96.106297266,817.01736926,476.5876643528,56.430361,5.8,129.6107674384,12.392130116,86.7549319,33.545,117.18069398721,2.69,8.38794982651,18.77,358.778889458,21.98580835,65.9,145.14,18.743349474,44.65,18.379978155,31.36,7.6834008405,45.886219902,33.402437838,91.061842862
2021-03-03T17:00:00Z,60.526331288,7.68171092788604,95.686619112,800.445510535,484.433884792,56.51912786,5.78,129.463286216,12.416130368,86.19840012,33.395,117.210251097,2.665,8.373304212,17.9,355.101469583,21.98580835,64.965,144.45,18.859490343,43.208,18.268245765,31.59,7.645426866,45.8816513815,33.694779897,90.66294880349
2021-03-03T18:00:00Z,60.526331288,7.6814384301589,95.246956284,788.4524316416,473.947886412,56.57668,5.7939,129.414772656,12.4001302,85.83394568,33.425,117.30287655477,2.655,8.288957741,17.64,353.748179069,21.98580835,64.14,143.19,18.707613822,43.5,18.20266371,31.6,7.5568209255,45.895356943,33.751362231,90.66294880349
2021-03-03T19:00:00Z,60.526331288,7.67081101880071,95.02712487,791.68963294,472.63954166,56.527907,5.82,129.346853672,12.4001302,86.18855,33.88,117.269563023,2.673,8.311961324,18.135,350.796436716,21.98580835,64.45,142.205,18.707613822,43,18.2658168,31.3,7.653865527,45.8871336061,33.8786724825,90.66294880349
2021-03-03T20:00:00Z,60.10767220912,7.67762346197904,94.837270467,785.85238121,455.380935152,57.210729,5.76,128.114609248,12.384130032,85.82409556,33.62,116.77648321152,2.61,8.334964907,17.66,347.942758893,21.98580835,64.38,141.33,18.537869475,43.4,18.355688505,31.24,7.653865527,45.877082861,33.213830058,89.59709142891
2021-03-04T14:00:00Z,60.19182239872,7.68443590515737,91.080151755,718.97132749,458.805719944,57.0741646,5.8,127.25106788,12.40005019916,85.58276762,33.41,117.45026669088,2.4013,8.005246884,17.02,335.419918412,21.98580835,61.62,131.51,18.805886865,41.6,18.331398855,31.28,7.122229884,45.8633772995,33.29634596175,89.525016204
2021-03-04T15:00:00Z,60.19182239872,7.63674880290905,91.9295004,748.35545908,444.625571676,57.210729,5.83,128.46390688,12.2573287006,85.88319628,32.9,116.76808068867,2.4301,8.212279131,18.11,338.067660722,21.98580835,62.82,131.36,19.2570494715,40.4,18.28524852,32.257,7.274125782,45.8633772995,33.326994726,87.83256153
2021-03-04T16:00:00Z,59.437608496,7.59587414383907,92.2342666785,751.12568024,451.013372524,56.820545,5.795,129.220718416,12.168127764,86.434803,33.125,117.3041616465,2.47,8.319629185,17.99,335.743531361,21.951655638,62.55,129.9,19.261516428,40.578,18.30468024,32.28,7.1939585025,45.8633772995,33.694779897,87.83256153
2021-03-04T17:00:00Z,59.437608496,7.51746292285648,90.120887403,712.342584,443.067102192,58.3373853,5.73,127.037608216,12.192128016,85.04593608,32.41,115.75710891,2.4,8.0995615743,17.325,329.447788535,21.951655638,60.07,126.98,18.805886865,39.02,18.8487684,32.32,7.020965952,45.8597224831,33.468450561,88.484253847
